Upkeep_ID,Book_ID,Employee_ID,Tools_Used,Reason_for_Upkeep,Date
36290281,15573,1026,Glue,Cover damage,2023-08-07
58965749,78434,1025,Binding Tape,Insect damage,2023-03-06
50708219,80900,1006,Clamps,Mold growth,2024-08-11
46382845,1789,1030,Binding Tape,Loose binding,2024-11-13
93568771,66398,1006,Scalpel,Mold growth,2024-04-11
88588036,74147,1003,Clamps,Faded text,2023-09-28
81772291,93931,1030,Glue,Aging and brittleness,2024-04-16
17153796,39197,1018,Brush,Dust accumulation,2023-11-27
14925575,54518,1020,Tweezers,Loose binding,2024-01-11
65650444,3158,1020,Clamps,Staining,2023-07-16
14139150,48419,1016,Glue,Aging and brittleness,2024-10-08
26328849,46518,1018,Tweezers,Cover damage,2024-07-01
34586391,39280,1003,Scalpel,Cover damage,2023-11-11
64470815,54473,1030,Scalpel,Insect damage,2023-06-18
76398367,13741,1020,Clamps,Loose binding,2024-03-01
10075941,43536,1026,Tweezers,Water damage,2023-10-04
60538672,6073,1025,Scissors,Mold growth,2024-11-19
82951991,63355,1016,Tweezers,Loose binding,2024-05-13
57392953,36550,1016,Scalpel,Insect damage,2023-08-25
70238010,85270,1018,Brush,Aging and brittleness,2023-04-30
43368251,83322,1020,Scissors,Torn pages,2024-09-08
37994300,10345,1030,Glue,Mold growth,2024-04-08
33668925,14634,1025,Clamps,Faded text,2024-07-06
36552515,36106,1018,Tweezers,Insect damage,2023-06-23
37338947,57376,1018,Clamps,Insect damage,2024-09-15
89112387,54432,1003,Brush,Mold growth,2024-05-29
55557958,75262,1003,Scissors,Torn pages,2023-09-14
65912648,41455,1006,Binding Tape,Loose binding,2023-02-19
83345225,37395,1020,Glue,Mold growth,2023-04-12
65519439,45477,1030,Brush,Faded text,2023-07-29
82952015,40686,1018,Brush,Loose binding,2024-03-24
47038293,33483,1026,Binding Tape,Cover damage,2024-05-22
36552537,86257,1025,Scissors,Water damage,2025-01-03
33275740,35190,1020,Binding Tape,Mold growth,2024-07-25
94748512,76395,1030,Binding Tape,Cover damage,2023-03-27
82427749,63536,1020,Clamps,Staining,2024-08-29
84393835,38638,1018,Brush,Staining,2023-09-20
39698285,90894,1030,Clamps,Staining,2023-08-01
79675248,25097,1020,Glue,Cover damage,2024-11-18
51494774,53481,1026,Clamps,Faded text,2024-11-11
78626681,1822,1020,Clamps,Insect damage,2023-06-11
47955836,74448,1003,Clamps,Torn pages,2025-01-12
71155584,56732,1020,Binding Tape,Torn pages,2023-12-05
87539589,26778,1018,Glue,Insect damage,2024-09-04
44810118,22453,1016,Binding Tape,Insect damage,2023-03-26
14139270,88657,1016,Glue,Dust accumulation,2023-05-30
49266572,39535,1030,Scissors,Dust accumulation,2023-02-02
60276620,32182,1026,Brush,Staining,2023-03-28
80986001,8206,1006,Brush,Faded text,2024-08-24
87932818,24105,1026,Brush,Aging and brittleness,2024-02-07
30130083,97134,1026,Tweezers,Water damage,2024-06-01
54116266,94655,1016,Scissors,Water damage,2023-05-24
50708397,37281,1025,Binding Tape,Insect damage,2025-01-06
19775408,48734,1030,Clamps,Water damage,2024-02-17
44810161,69646,1020,Clamps,Mold growth,2024-10-20
94748595,33653,1012,Glue,Dust accumulation,2023-08-22
86228919,99903,1018,Glue,Water damage,2024-09-11
20561849,90777,1006,Tweezers,Aging and brittleness,2023-02-07
95141817,58598,1018,Clamps,Mold growth,2024-12-29
29081531,44815,1006,Tweezers,Dust accumulation,2023-01-17
90554302,46875,1030,Clamps,Water damage,2024-09-13
85180351,21085,1016,Scalpel,Staining,2023-01-31
47300544,53761,1003,Brush,Mold growth,2024-11-11
84656064,39104,1026,Tweezers,Staining,2024-09-04
38911940,72600,1006,Glue,Faded text,2023-03-03
29474756,81228,1012,Tweezers,Loose binding,2023-11-11
76267463,14030,1003,Clamps,Faded text,2024-10-29
57917384,74348,1012,Scalpel,Loose binding,2024-02-08
39305162,10425,1012,Tweezers,Insect damage,2024-02-22
83607499,18151,1006,Binding Tape,Staining,2023-06-28
28819409,34384,1020,Brush,Mold growth,2024-07-13
32751569,6874,1012,Scissors,Cover damage,2023-07-06
18202579,71843,1026,Glue,Water damage,2023-01-27
10600404,15621,1025,Scissors,Loose binding,2023-11-28
93962200,55558,1020,Clamps,Insect damage,2023-08-12
45989849,7282,1006,Glue,Faded text,2023-03-10
68665306,59773,1018,Glue,Staining,2023-05-18
86491103,2036,1026,Scissors,Aging and brittleness,2023-05-23
39436259,15558,1003,Tweezers,Dust accumulation,2024-05-06
83214311,14050,1016,Scissors,Cover damage,2023-08-19
56213483,79379,1006,Clamps,Torn pages,2024-12-14
40353773,35453,1026,Scalpel,Loose binding,2023-09-24
27508720,93610,1020,Brush,Staining,2024-08-14
41795572,19946,1018,Binding Tape,Dust accumulation,2023-04-21
85835772,24362,1012,Glue,Torn pages,2023-05-28
75612159,38273,1020,Tweezers,Insect damage,2023-09-18
95928325,89677,1016,Scalpel,Cover damage,2023-10-16
47431686,56588,1018,Scissors,Torn pages,2023-05-23
73515014,92650,1025,Binding Tape,Insect damage,2023-05-29
85704712,53574,1012,Tweezers,Insect damage,2024-05-16
26066955,34278,1025,Scissors,Torn pages,2023-06-07
90816523,38797,1006,Scissors,Staining,2023-04-09
75218955,59661,1018,Scalpel,Dust accumulation,2023-09-15
24756245,5808,1025,Clamps,Faded text,2024-12-13
82821144,19555,1003,Brush,Staining,2024-04-01
97632281,21774,1026,Scissors,Staining,2023-08-08
96321563,78271,1003,Scalpel,Cover damage,2023-02-23
33013792,70751,1025,Glue,Staining,2023-03-19
65388579,83889,1012,Scissors,Staining,2024-04-15
83738664,74816,1020,Scissors,Torn pages,2024-05-25
28426283,46830,1016,Clamps,Aging and brittleness,2024-04-04
15450167,82432,1012,Scalpel,Cover damage,2024-03-16
55164983,77693,1026,Tweezers,Aging and brittleness,2024-05-09
94748728,3084,1026,Clamps,Torn pages,2024-06-12
88588346,87576,1006,Brush,Aging and brittleness,2025-01-09
17285176,82348,1020,Tweezers,Mold growth,2024-01-27
42713151,88026,1018,Scissors,Mold growth,2024-11-04
27639873,28477,1026,Tweezers,Torn pages,2024-06-17
50970698,9698,1006,Tweezers,Faded text,2024-10-19
38781008,45220,1026,Scalpel,Insect damage,2023-02-08
56475729,15648,1030,Brush,Water damage,2023-03-07
76529749,79213,1012,Scalpel,Mold growth,2023-04-05
25149528,40524,1006,Scalpel,Insect damage,2024-03-24
44810328,25455,1018,Clamps,Loose binding,2024-03-19
99336284,74675,1016,Brush,Water damage,2024-01-09
43368542,99288,1012,Glue,Staining,2024-02-16
14401633,2120,1003,Scissors,Aging and brittleness,2024-02-05
17154148,2421,1018,Scissors,Aging and brittleness,2024-09-13
39043178,39396,1012,Scalpel,Mold growth,2024-01-24
73515116,26390,1026,Scalpel,Cover damage,2023-09-29
96977012,84414,1003,Scissors,Staining,2023-03-21
44679291,61987,1003,Scalpel,Dust accumulation,2023-03-31
67616895,53937,1030,Scissors,Torn pages,2024-06-12
16367745,45173,1030,Tweezers,Dust accumulation,2023-09-17
38256771,90689,1025,Brush,Insect damage,2024-11-25
11780228,3602,1025,Scalpel,Torn pages,2023-09-18
55558281,82399,1030,Clamps,Dust accumulation,2024-10-06
18858133,87684,1018,Glue,Dust accumulation,2024-05-30
87933078,10361,1030,Clamps,Cover damage,2024-08-26
31441048,85206,1006,Binding Tape,Aging and brittleness,2024-10-01
42975388,31255,1006,Clamps,Mold growth,2024-08-21
46645405,60797,1012,Glue,Mold growth,2024-06-16
32620702,65589,1003,Scalpel,Cover damage,2024-04-15
42188957,7645,1030,Scissors,Aging and brittleness,2024-11-15
17940640,6172,1016,Brush,Water damage,2024-09-25
96583842,87271,1012,Glue,Faded text,2023-11-05
37601443,93380,1016,Tweezers,Insect damage,2024-04-19
97239204,26721,1020,Scissors,Dust accumulation,2025-01-07
29474981,86282,1012,Clamps,Faded text,2023-11-13
41140391,84896,1016,Scissors,Insect damage,2024-08-04
99336363,88669,1030,Scalpel,Water damage,2024-07-15
22528175,55946,1006,Tweezers,Cover damage,2023-12-27
60407985,89164,1025,Glue,Staining,2024-10-13
51232946,68165,1016,Scissors,Mold growth,2023-07-04
10207410,36021,1012,Scalpel,Loose binding,2024-06-21
30654644,76141,1012,Clamps,Faded text,2023-07-22
31441076,6812,1012,Brush,Torn pages,2023-10-02
31441082,2367,1016,Binding Tape,Dust accumulation,2023-06-23
65519803,49440,1006,Clamps,Mold growth,2023-08-02
25411774,8815,1020,Clamps,Dust accumulation,2024-06-29
91472070,67786,1016,Binding Tape,Water damage,2023-12-03
99074249,87001,1012,Tweezers,Faded text,2024-06-17
71024842,87199,1020,Scalpel,Dust accumulation,2024-10-02
12435660,50909,1016,Clamps,Torn pages,2024-12-04
46776533,62493,1003,Glue,Loose binding,2023-02-21
87408857,40426,1030,Clamps,Mold growth,2023-08-14
92389593,3694,1018,Clamps,Aging and brittleness,2024-07-12
13091037,99108,1026,Scissors,Staining,2024-05-19
35504350,75998,1006,Glue,Insect damage,2023-01-31
92913887,49083,1006,Scalpel,Mold growth,2023-08-22
99860705,93827,1026,Tweezers,Insect damage,2023-03-04
85049579,65297,1003,Glue,Water damage,2024-05-21
66306287,53477,1018,Brush,Insect damage,2024-04-04
21479666,8242,1030,Scissors,Staining,2024-11-29
83738867,69310,1006,Brush,Staining,2023-11-27
84394231,32110,1025,Brush,Faded text,2023-10-06
33276152,6845,1018,Scissors,Insect damage,2023-11-12
76267768,45991,1020,Brush,Staining,2023-04-08
23052542,43275,1016,Brush,Loose binding,2024-10-22
78627080,49743,1006,Glue,Mold growth,2024-09-07
71418121,49725,1025,Scalpel,Mold growth,2023-08-10
35504394,25519,1020,Binding Tape,Dust accumulation,2024-08-29
55034121,13418,1030,Glue,Faded text,2024-12-10
32620820,92162,1026,Scalpel,Loose binding,2023-04-18
58179863,48514,1020,Brush,Mold growth,2023-09-07
88850717,6310,1030,Scissors,Faded text,2024-06-23
74826014,67583,1016,Binding Tape,Torn pages,2023-03-18
32096547,89927,1016,Scissors,Insect damage,2024-10-17
52936997,33571,1030,Brush,Water damage,2023-08-14
91078952,96378,1030,Brush,Dust accumulation,2023-03-03
58835240,49941,1003,Scissors,Insect damage,2023-12-02
86098220,35859,1026,Clamps,Cover damage,2024-11-04
83214637,9439,1003,Binding Tape,Insect damage,2024-04-11
95011119,43506,1030,Tweezers,Water damage,2024-05-27
88850736,40229,1025,Brush,Faded text,2024-06-27
80199987,91674,1016,Glue,Torn pages,2023-03-31
23445813,151,1016,Tweezers,Insect damage,2024-07-25
52019512,6347,1012,Brush,Torn pages,2024-07-19
80199995,15257,1006,Binding Tape,Cover damage,2023-03-27
90423618,91669,1006,Clamps,Cover damage,2024-10-28
99074381,16507,1020,Binding Tape,Dust accumulation,2024-01-20
65519952,91613,1006,Clamps,Staining,2024-05-01
15057235,51094,1018,Glue,Aging and brittleness,2023-08-04
48480597,72503,1006,Glue,Mold growth,2023-10-03
99729757,26056,1016,Brush,Loose binding,2023-08-19
93569373,41149,1012,Clamps,Dust accumulation,2024-12-13
48087400,57242,1026,Tweezers,Cover damage,2023-02-24
80855401,49501,1006,Scalpel,Mold growth,2023-11-09
25149802,35213,1016,Brush,Faded text,2023-07-23
47563113,9841,1003,Scalpel,Cover damage,2024-04-26
84525423,80787,1016,Scalpel,Dust accumulation,2023-11-19
75219312,11966,1025,Scissors,Water damage,2023-09-05
43630961,4132,1003,Tweezers,Insect damage,2024-08-12
86360433,91498,1003,Binding Tape,Dust accumulation,2024-03-21
38650231,9349,1026,Scalpel,Cover damage,2024-01-04
98419064,68106,1030,Clamps,Dust accumulation,2023-05-16
94486907,15103,1026,Glue,Staining,2024-05-25
94617981,27033,1030,Brush,Faded text,2024-04-18
67092861,97857,1026,Glue,Faded text,2024-12-10
23183744,83075,1006,Tweezers,Insect damage,2023-09-29
39043467,34305,1030,Clamps,Water damage,2023-06-14
85442955,72052,1006,Clamps,Faded text,2023-09-28
36684178,30355,1012,Scalpel,Water damage,2023-08-23
81117592,79313,1025,Tweezers,Insect damage,2023-09-13
71549337,58996,1016,Scissors,Insect damage,2023-08-09
43499932,19118,1003,Glue,Water damage,2024-08-16
87933347,51780,1025,Scissors,Torn pages,2023-12-28
67486118,8380,1026,Tweezers,Loose binding,2023-04-05
10076583,55218,1025,Scalpel,Insect damage,2023-03-08
14926260,40434,1003,Clamps,Torn pages,2023-10-24
91341237,5188,1003,Scissors,Loose binding,2023-07-17
66830777,85068,1016,Glue,Faded text,2024-05-17
47038909,45936,1016,Scissors,Cover damage,2024-11-15
82297283,48648,1003,Tweezers,Mold growth,2024-02-08
65257928,61788,1030,Tweezers,Torn pages,2023-02-27
81641932,65393,1016,Tweezers,Dust accumulation,2023-03-07
75219404,93381,1006,Scalpel,Mold growth,2023-07-15
47956437,88455,1025,Scissors,Faded text,2024-07-08
11256284,41808,1030,Glue,Aging and brittleness,2023-03-09
95011299,56151,1012,Glue,Mold growth,2024-01-18
76923365,13228,1006,Brush,Staining,2023-10-14
43368933,65590,1012,Brush,Aging and brittleness,2024-08-17
82035174,87286,1020,Binding Tape,Aging and brittleness,2024-06-01
14008817,58590,1020,Binding Tape,Cover damage,2023-04-13
89506291,80932,1018,Scalpel,Aging and brittleness,2023-08-07
65389044,13508,1006,Brush,Aging and brittleness,2023-07-07
78103030,73957,1006,Tweezers,Aging and brittleness,2023-12-10
95404534,36860,1018,Glue,Dust accumulation,2023-02-27
76399098,93494,1030,Scissors,Torn pages,2024-09-22
29868539,82423,1006,Glue,Water damage,2023-07-25
77447674,20112,1018,Glue,Insect damage,2023-10-18
10994175,17847,1030,Glue,Cover damage,2024-05-08
58442241,91992,1018,Binding Tape,Insect damage,2023-11-12
86622725,88168,1016,Scissors,Aging and brittleness,2023-11-30
91865619,22696,1003,Brush,Mold growth,2025-01-10
71287319,73121,1006,Clamps,Cover damage,2023-10-03
24101407,80933,1020,Binding Tape,Cover damage,2024-02-06
30392866,70944,1016,Binding Tape,Staining,2024-07-28
24887843,30834,1018,Binding Tape,Cover damage,2023-10-15
82559526,37293,1012,Brush,Faded text,2023-05-10
29475368,89162,1030,Tweezers,Staining,2024-12-09
96846378,76167,1006,Tweezers,Loose binding,2024-04-17
68272684,5496,1026,Binding Tape,Insect damage,2024-07-29
24625709,18757,1012,Tweezers,Torn pages,2023-04-06
31703599,77484,1006,Clamps,Faded text,2023-03-03
18989615,30572,1006,Binding Tape,Loose binding,2024-07-16
20824630,74363,1026,Glue,Mold growth,2023-07-03
23052856,69183,1026,Brush,Dust accumulation,2024-11-29
58180162,19443,1026,Scalpel,Insect damage,2024-03-08
37077571,33114,1016,Scalpel,Aging and brittleness,2024-04-04
78234183,91774,1026,Brush,Mold growth,2023-10-16
13877835,5906,1026,Glue,Aging and brittleness,2024-07-18
87540299,46981,1025,Glue,Torn pages,2024-12-17
41140813,75120,1003,Binding Tape,Dust accumulation,2024-04-16
32752206,47244,1030,Glue,Torn pages,2023-04-15
60015182,83192,1025,Scissors,Staining,2024-05-18
54379089,3150,1012,Brush,Cover damage,2024-02-26
93438547,22784,1006,Brush,Insect damage,2023-04-11
96191067,4409,1018,Scissors,Insect damage,2023-05-09
17285726,51792,1030,Tweezers,Dust accumulation,2023-10-21
61850207,27235,1012,Binding Tape,Faded text,2023-06-29
55689823,1159,1020,Scissors,Torn pages,2024-06-10
13091425,41187,1003,Glue,Mold growth,2024-08-21
23183970,87086,1025,Scissors,Aging and brittleness,2023-03-12
75219552,47234,1003,Brush,Aging and brittleness,2024-07-02
69583464,62379,1016,Tweezers,Torn pages,2024-03-01
69976681,83394,1018,Binding Tape,Faded text,2024-03-31
42582641,96375,1012,Scalpel,Aging and brittleness,2024-06-20
86098549,89824,1003,Scalpel,Dust accumulation,2024-05-19
43106937,16008,1018,Brush,Water damage,2023-02-23
87016058,63490,1012,Glue,Loose binding,2023-10-30
18072187,20816,1020,Brush,Dust accumulation,2024-09-13
98943615,45601,1003,Scalpel,Faded text,2024-05-15
31441536,92273,1026,Scalpel,Insect damage,2023-04-05
70107779,20886,1012,Clamps,Insect damage,2024-05-22
40485512,19724,1003,Binding Tape,Torn pages,2024-07-15
13353613,75539,1026,Scalpel,Insect damage,2023-05-17
51233423,94950,1016,Scalpel,Cover damage,2025-01-03
74302105,22916,1006,Scalpel,Aging and brittleness,2023-04-11
56607389,10997,1018,Tweezers,Staining,2023-05-15
93700777,15427,1012,Brush,Loose binding,2024-06-13
97239722,73912,1030,Tweezers,Mold growth,2023-11-12
68403891,2665,1025,Clamps,Mold growth,2024-01-01
55952054,73971,1018,Tweezers,Torn pages,2024-08-16
31441591,28908,1020,Binding Tape,Staining,2023-10-06
86229687,28047,1018,Tweezers,Dust accumulation,2024-08-10
72467129,55148,1012,Scissors,Aging and brittleness,2024-10-31
17547963,90977,1018,Glue,Torn pages,2024-12-17
29475521,9795,1016,Binding Tape,Water damage,2023-10-18
92914370,53553,1003,Clamps,Aging and brittleness,2024-01-13
86753986,88238,1006,Binding Tape,Aging and brittleness,2023-07-23
30524098,10709,1016,Scissors,Insect damage,2023-11-27
36291271,25263,1020,Binding Tape,Aging and brittleness,2024-02-06
25936595,49602,1020,Tweezers,Torn pages,2023-06-12
95273688,67918,1026,Brush,Mold growth,2024-07-04
94225114,56148,1016,Clamps,Staining,2023-11-25
69321434,59568,1018,Binding Tape,Loose binding,2024-12-13
41140955,25631,1003,Glue,Staining,2023-02-23
44286689,4275,1025,Glue,Cover damage,2024-07-04
28951271,18918,1025,Scissors,Insect damage,2023-08-23
24625896,33153,1006,Glue,Faded text,2023-04-17
30655210,30796,1006,Scissors,Mold growth,2023-11-08
94487279,79405,1012,Scissors,Dust accumulation,2024-03-26
65258232,68172,1003,Glue,Torn pages,2023-01-25
43369210,73197,1016,Glue,Faded text,2024-06-16
45728519,891,1025,Brush,Loose binding,2023-11-10
31572749,72057,1016,Clamps,Torn pages,2024-01-21
23839505,19907,1018,Clamps,Staining,2024-09-21
45597460,14687,1003,Glue,Staining,2023-09-11
97370900,2065,1003,Glue,Cover damage,2024-03-16
18465556,76045,1025,Clamps,Staining,2024-06-01
82690841,3064,1025,Scalpel,Staining,2023-01-27
64602905,55212,1016,Scalpel,Cover damage,2023-12-13
72074014,24509,1012,Scalpel,Mold growth,2024-01-01
93569827,87829,1030,Scissors,Staining,2023-04-04
90948387,33522,1020,Tweezers,Dust accumulation,2023-08-08
97764133,48875,1020,Binding Tape,Insect damage,2024-07-21
18596643,58730,1012,Scissors,Insect damage,2024-06-12
49660710,242,1026,Clamps,Staining,2023-10-29
67355433,66011,1026,Scalpel,Torn pages,2023-12-24
71418665,73760,1006,Scalpel,Faded text,2024-08-07
97501995,70966,1026,Binding Tape,Water damage,2024-09-29
15581996,54897,1003,Binding Tape,Dust accumulation,2025-01-04
82166573,84123,1003,Brush,Staining,2025-01-02
95929133,60201,1018,Scalpel,Cover damage,2023-11-16
48087857,53154,1016,Binding Tape,Loose binding,2024-06-01
60801842,85147,1012,Glue,Torn pages,2024-08-21
25019193,79677,1016,Brush,Loose binding,2023-07-08
77185857,94493,1006,Tweezers,Water damage,2023-02-15
88589124,5017,1006,Scalpel,Insect damage,2023-05-10
36684615,93220,1025,Binding Tape,Insect damage,2024-03-30
57000777,89046,1025,Brush,Loose binding,2023-02-28
34063179,89984,1025,Binding Tape,Dust accumulation,2024-11-07
75744075,4488,1026,Glue,Loose binding,2023-11-17
46646093,12416,1025,Glue,Dust accumulation,2023-08-17
15450963,47640,1025,Clamps,Aging and brittleness,2023-08-02
94880600,11337,1012,Clamps,Dust accumulation,2023-09-07
61981528,4136,1006,Glue,Staining,2023-01-17
30262107,34707,1025,Scissors,Dust accumulation,2023-07-04
50185052,10339,1030,Scalpel,Torn pages,2023-06-02
15844191,74802,1030,Tweezers,Torn pages,2025-01-01
13222752,1540,1012,Tweezers,Faded text,2024-04-01
52675428,36524,1030,Scalpel,Aging and brittleness,2024-03-18
59753317,59067,1026,Clamps,Dust accumulation,2023-08-24
49791851,89398,1030,Clamps,Dust accumulation,2023-09-14
16237423,52187,1016,Clamps,Dust accumulation,2025-01-12
33932143,63649,1025,Scalpel,Torn pages,2024-09-12
48481138,63928,1020,Brush,Cover damage,2023-07-22
39699330,70696,1016,Tweezers,Loose binding,2024-11-16
69059458,80669,1026,Glue,Faded text,2024-12-15
99730309,10410,1025,Scalpel,Mold growth,2024-04-26
94880646,28999,1025,Scalpel,Staining,2024-08-11
43893641,42580,1025,Glue,Faded text,2023-12-03
14402441,64434,1016,Binding Tape,Aging and brittleness,2024-04-21
22266764,73432,1012,Tweezers,Loose binding,2024-12-05
87540621,6709,1026,Glue,Torn pages,2024-01-31
15975309,88375,1018,Binding Tape,Torn pages,2024-11-04
67355535,88028,1003,Clamps,Aging and brittleness,2025-01-09
34194321,57771,1020,Tweezers,Aging and brittleness,2025-01-06
39830418,14594,1026,Tweezers,Water damage,2023-03-26
79545240,47246,1026,Scissors,Mold growth,2024-03-11
77448092,49627,1025,Clamps,Aging and brittleness,2024-10-13
87671708,19855,1018,Scissors,Mold growth,2024-01-11
94487452,2850,1016,Binding Tape,Aging and brittleness,2025-01-04
22004646,7187,1003,Binding Tape,Aging and brittleness,2023-10-10
26067882,10275,1020,Tweezers,Loose binding,2023-03-28
98681776,56281,1012,Brush,Loose binding,2024-12-08
61326260,8654,1018,Tweezers,Torn pages,2024-08-15
54248374,67385,1012,Tweezers,Staining,2024-12-23
72074169,28979,1025,Glue,Water damage,2024-02-29
98026426,8045,1012,Scalpel,Aging and brittleness,2023-05-09
62899133,11585,1006,Glue,Mold growth,2023-01-16
88458175,46538,1016,Glue,Mold growth,2024-08-27
41010113,49755,1030,Glue,Aging and brittleness,2024-03-17
30000071,11490,1003,Clamps,Mold growth,2024-12-06
16499657,28677,1003,Glue,Insect damage,2023-10-28
73122763,75573,1025,Binding Tape,Faded text,2024-03-21
50447308,56193,1026,Brush,Mold growth,2023-07-17
64340941,89704,1003,Binding Tape,Staining,2023-02-16
97895373,11473,1003,Scalpel,Aging and brittleness,2024-01-19
34587599,20626,1012,Brush,Dust accumulation,2023-09-21
91866066,64251,1003,Brush,Torn pages,2023-10-19
73778131,21264,1025,Scissors,Mold growth,2023-07-20
23053267,12806,1012,Binding Tape,Faded text,2024-03-15
33014742,92763,1020,Binding Tape,Faded text,2023-06-06
82691032,42344,1026,Tweezers,Staining,2025-01-03
20562907,53101,1018,Clamps,Water damage,2023-03-20
71287783,15933,1003,Binding Tape,Dust accumulation,2024-10-13
32228329,25004,1026,Glue,Aging and brittleness,2023-09-17
62899177,91256,1025,Binding Tape,Water damage,2023-10-20
29082601,39223,1003,Scissors,Water damage,2023-08-09
59229164,71689,1006,Clamps,Water damage,2024-12-22
74564590,30066,1026,Clamps,Cover damage,2024-11-28
46908402,66465,1030,Clamps,Mold growth,2023-12-07
93570042,16232,1018,Glue,Mold growth,2024-09-08
47039483,26754,1030,Clamps,Insect damage,2023-01-22
92390396,4104,1030,Scalpel,Loose binding,2023-12-08
76792829,21314,1012,Scissors,Water damage,2023-06-03
32883714,88348,1030,Binding Tape,Loose binding,2024-05-14
38257670,18578,1016,Brush,Dust accumulation,2023-10-25
53986312,12735,1016,Scissors,Loose binding,2025-01-11
11256845,62570,1016,Scissors,Dust accumulation,2024-10-12
76923932,83163,1020,Binding Tape,Aging and brittleness,2023-07-16
30917664,68050,1025,Binding Tape,Staining,2024-06-24
53593125,27531,1012,Scissors,Staining,2024-03-08
30655535,96459,1030,Binding Tape,Faded text,2023-07-16
40879153,85946,1006,Tweezers,Water damage,2023-04-21
94225465,79931,1012,Glue,Faded text,2024-07-20
64734269,19155,1003,Tweezers,Water damage,2023-06-04
13747262,50236,1003,Brush,Aging and brittleness,2024-07-30
57525314,64553,1020,Glue,Dust accumulation,2023-12-26
21873735,65430,1012,Tweezers,Cover damage,2024-02-05
77972555,25622,1025,Glue,Mold growth,2024-11-19
58967116,4266,1012,Binding Tape,Water damage,2024-11-28
33801294,83872,1012,Glue,Aging and brittleness,2023-06-12
71943251,53287,1026,Scissors,Dust accumulation,2024-04-06
82953300,43706,1006,Binding Tape,Loose binding,2023-04-25
43369558,65957,1020,Brush,Loose binding,2023-10-05
50840662,88649,1003,Brush,Faded text,2024-11-23
52151385,38933,1030,Scalpel,Cover damage,2024-01-03
25281628,58617,1026,Glue,Insect damage,2023-04-18
54117474,71102,1003,Binding Tape,Water damage,2023-03-26
30524515,66644,1006,Glue,Cover damage,2024-06-08
23184483,55672,1026,Scalpel,Torn pages,2023-08-13
41272423,43196,1016,Binding Tape,Staining,2024-04-12
90948715,18249,1006,Brush,Staining,2023-02-23
87802987,78290,1018,Clamps,Staining,2024-09-09
91473005,43982,1006,Tweezers,Loose binding,2024-09-18
24495225,39604,1016,Clamps,Cover damage,2024-09-17
52151420,75717,1003,Scissors,Staining,2023-03-06
45859968,89454,1030,Scissors,Mold growth,2024-07-06
38782082,20890,1025,Tweezers,Faded text,2023-04-15
33145988,83827,1025,Scissors,Loose binding,2024-02-18
46384264,3451,1020,Binding Tape,Torn pages,2024-05-11
71550090,37834,1006,Binding Tape,Water damage,2023-10-07
65389713,46391,1030,Scalpel,Torn pages,2024-11-06
57656466,5727,1016,Tweezers,Insect damage,2023-02-10
11388053,72326,1026,Binding Tape,Torn pages,2025-01-02
25281699,41244,1003,Scalpel,Water damage,2024-08-17
32228515,54802,1003,Tweezers,Staining,2023-03-10
51102887,19074,1006,Glue,Mold growth,2023-07-01
38388906,80150,1030,Glue,Mold growth,2024-02-28
21218475,96772,1020,Binding Tape,Mold growth,2023-02-24
37733549,77121,1006,Brush,Loose binding,2024-09-19
43107502,1796,1018,Brush,Water damage,2023-05-22
97764526,85355,1016,Scalpel,Faded text,2024-09-08
79414447,72810,1030,Scissors,Water damage,2024-01-02
70894770,67634,1006,Scissors,Aging and brittleness,2024-01-22
42321081,43282,1030,Glue,Faded text,2023-02-26
69715131,95135,1026,Scalpel,Mold growth,2023-05-01
88327358,10261,1030,Scissors,Dust accumulation,2023-02-28
77448383,61834,1006,Scalpel,Cover damage,2023-05-15
94749896,78968,1003,Clamps,Water damage,2024-02-06
85312719,74659,1026,Scalpel,Mold growth,2024-01-18
38782167,45470,1018,Glue,Loose binding,2024-10-08
27509975,27460,1016,Clamps,Aging and brittleness,2024-06-24
93177052,22995,1012,Scalpel,Faded text,2023-09-02
18072797,49025,1020,Tweezers,Torn pages,2023-10-26
23708894,21591,1016,Scalpel,Mold growth,2025-01-12
85443805,96803,1025,Scalpel,Aging and brittleness,2024-03-29
58442976,8759,1030,Glue,Aging and brittleness,2024-09-04
18728157,45208,1025,Binding Tape,Insect damage,2024-04-14
99861731,73931,1026,Tweezers,Loose binding,2024-03-26
32490725,34878,1012,Brush,Cover damage,2023-10-29
78628071,64681,1003,Scissors,Loose binding,2023-05-19
41927912,18947,1003,Tweezers,Insect damage,2023-05-02
72336620,37892,1006,Brush,Cover damage,2023-09-06
81249517,46818,1003,Tweezers,Torn pages,2024-09-02
63554798,65296,1025,Scissors,Torn pages,2023-01-29
88982768,46945,1012,Scalpel,Water damage,2024-08-08
68928757,38159,1025,Binding Tape,Faded text,2024-06-29
13747446,75015,1006,Tweezers,Dust accumulation,2024-03-06
71419127,95982,1020,Clamps,Insect damage,2023-06-08
36685051,49652,1020,Glue,Mold growth,2024-03-23
96191744,68847,1030,Glue,Staining,2023-09-23
50447619,41159,1003,Scissors,Loose binding,2023-08-04
31311109,41752,1030,Scalpel,Faded text,2024-08-06
98288903,50404,1020,Tweezers,Staining,2024-10-17
72336648,32282,1025,Scalpel,Faded text,2024-09-12
74040588,53613,1030,Scissors,Aging and brittleness,2023-06-11
70501646,70761,1003,Scissors,Staining,2023-07-19
