ID,Rarity_Level
86866,Legendary
86867,Common
86868,Common
86869,Legendary
86870,Legendary
86871,Common
86872,Very Rare
86873,Legendary
86874,Very Rare
86875,Very Rare
86876,Legendary
86877,Legendary
86878,Common
86879,Very Rare
86880,Legendary
86881,Very Rare
86882,Very Rare
86883,Rare
86884,Common
86885,Legendary
86886,Common
86887,Rare
86888,Legendary
86889,Rare
86890,Legendary
86891,Common
86892,Common
86893,Common
86894,Rare
86895,Rare
86896,Rare
86897,Rare
86898,Rare
86899,Rare
86900,Rare
86901,Legendary
86902,Very Rare
86903,Very Rare
86904,Rare
86905,Very Rare
86906,Common
86907,Very Rare
86908,Rare
86909,Legendary
86910,Common
86911,Legendary
86912,Common
86913,Rare
86914,Common
86915,Very Rare
86916,Very Rare
86917,Rare
86918,Very Rare
86919,Very Rare
86920,Common
86921,Common
86922,Common
86923,Very Rare
86924,Rare
86925,Common
86926,Legendary
86927,Very Rare
86928,Rare
86929,Rare
86930,Rare
86931,Very Rare
86932,Rare
86933,Common
86934,Common
86935,Legendary
86936,Common
86937,Common
86938,Legendary
86939,Legendary
86940,Very Rare
86941,Common
86942,Legendary
86943,Very Rare
86944,Legendary
86945,Rare
86946,Very Rare
86947,Very Rare
86948,Very Rare
86949,Very Rare
86950,Common
86951,Common
86952,Rare
86953,Legendary
86954,Legendary
86955,Legendary
86956,Legendary
86957,Rare
86958,Very Rare
86959,Rare
86960,Legendary
86961,Common
86962,Common
86963,Common
86964,Rare
86965,Very Rare
86966,Very Rare
86967,Very Rare
86968,Legendary
86969,Very Rare
86970,Common
86971,Common
86972,Very Rare
86973,Rare
86974,Common
86975,Very Rare
86976,Legendary
86977,Common
86978,Common
86979,Common
86980,Legendary
86981,Very Rare
86982,Rare
86983,Very Rare
86984,Very Rare
86985,Very Rare
86986,Very Rare
86987,Legendary
86988,Common
86989,Rare
86990,Legendary
86991,Very Rare
86992,Very Rare
86993,Rare
86994,Legendary
86995,Very Rare
86996,Rare
86997,Common
86998,Very Rare
86999,Rare
87000,Very Rare
87001,Legendary
87002,Legendary
87003,Rare
87004,Rare
87005,Rare
87006,Common
87007,Rare
87008,Legendary
87009,Rare
87010,Common
87011,Legendary
87012,Common
87013,Common
87014,Legendary
87015,Common
87016,Rare
87017,Legendary
87018,Rare
87019,Very Rare
87020,Rare
87021,Legendary
87022,Very Rare
87023,Very Rare
87024,Very Rare
87025,Legendary
87026,Very Rare
87027,Rare
87028,Legendary
87029,Common
87030,Rare
87031,Very Rare
87032,Legendary
87033,Very Rare
87034,Rare
87035,Rare
87036,Legendary
87037,Legendary
87038,Very Rare
87039,Legendary
87040,Rare
87041,Rare
87042,Legendary
87043,Very Rare
87044,Rare
87045,Legendary
87046,Legendary
87047,Common
87048,Common
87049,Common
87050,Common
87051,Very Rare
87052,Legendary
87053,Legendary
87054,Legendary
87055,Legendary
87056,Common
87057,Rare
87058,Legendary
87059,Rare
87060,Very Rare
87061,Common
87062,Common
87063,Common
87064,Legendary
87065,Very Rare
87066,Legendary
87067,Legendary
87068,Rare
87069,Rare
87070,Very Rare
87071,Very Rare
87072,Rare
87073,Very Rare
87074,Very Rare
87075,Legendary
87076,Rare
87077,Rare
87078,Rare
87079,Legendary
87080,Very Rare
87081,Rare
87082,Common
87083,Rare
87084,Legendary
87085,Common
87086,Common
87087,Very Rare
87088,Common
87089,Common
87090,Legendary
87091,Very Rare
87092,Rare
87093,Very Rare
87094,Very Rare
87095,Rare
87096,Rare
87097,Very Rare
87098,Common
87099,Rare
87100,Rare
87101,Rare
87102,Legendary
87103,Common
87104,Very Rare
87105,Very Rare
87106,Very Rare
87107,Legendary
87108,Rare
87109,Common
87110,Legendary
87111,Legendary
87112,Legendary
87113,Common
87114,Very Rare
87115,Very Rare
87116,Very Rare
87117,Legendary
87118,Legendary
87119,Rare
87120,Rare
87121,Common
87122,Common
87123,Very Rare
87124,Very Rare
87125,Very Rare
87126,Common
87127,Legendary
87128,Common
87129,Very Rare
87130,Rare
87131,Legendary
87132,Common
87133,Very Rare
87134,Legendary
87135,Legendary
87136,Very Rare
87137,Rare
87138,Rare
87139,Very Rare
87140,Common
87141,Very Rare
87142,Very Rare
87143,Legendary
87144,Legendary
87145,Common
87146,Legendary
87147,Very Rare
87148,Common
87149,Common
87150,Legendary
87151,Very Rare
87152,Rare
87153,Rare
87154,Rare
87155,Rare
87156,Very Rare
87157,Common
87158,Common
87159,Common
87160,Very Rare
87161,Legendary
87162,Very Rare
87163,Common
87164,Legendary
87165,Legendary
87166,Rare
87167,Common
87168,Rare
87169,Common
87170,Legendary
87171,Legendary
87172,Legendary
87173,Rare
87174,Common
87175,Legendary
87176,Common
87177,Legendary
87178,Legendary
87179,Legendary
87180,Very Rare
87181,Common
87182,Common
87183,Very Rare
87184,Legendary
87185,Rare
87186,Legendary
87187,Rare
87188,Common
87189,Rare
87190,Common
87191,Very Rare
87192,Rare
87193,Very Rare
87194,Legendary
87195,Very Rare
87196,Common
87197,Common
87198,Very Rare
87199,Very Rare
87200,Legendary
87201,Very Rare
87202,Rare
87203,Common
87204,Legendary
87205,Rare
87206,Common
87207,Rare
87208,Very Rare
87209,Common
87210,Very Rare
87211,Rare
87212,Common
87213,Very Rare
87214,Common
87215,Very Rare
87216,Common
87217,Rare
87218,Legendary
87219,Legendary
87220,Very Rare
87221,Legendary
87222,Rare
87223,Rare
87224,Rare
87225,Legendary
87226,Rare
87227,Legendary
87228,Very Rare
87229,Rare
87230,Legendary
87231,Very Rare
87232,Rare
87233,Legendary
87234,Very Rare
87235,Rare
87236,Very Rare
87237,Rare
87238,Very Rare
87239,Legendary
87240,Rare
87241,Rare
87242,Legendary
87243,Legendary
87244,Legendary
87245,Common
87246,Rare
87247,Legendary
87248,Common
87249,Rare
87250,Common
87251,Very Rare
87252,Common
87253,Legendary
87254,Very Rare
87255,Very Rare
87256,Legendary
87257,Common
87258,Rare
87259,Very Rare
87260,Very Rare
87261,Rare
87262,Very Rare
87263,Very Rare
87264,Legendary
87265,Rare
87266,Legendary
87267,Very Rare
87268,Common
87269,Common
87270,Common
87271,Legendary
87272,Very Rare
87273,Legendary
87274,Very Rare
87275,Legendary
87276,Common
87277,Very Rare
87278,Rare
87279,Rare
87280,Rare
87281,Common
87282,Common
87283,Common
87284,Legendary
87285,Common
87286,Rare
87287,Very Rare
87288,Rare
87289,Legendary
87290,Common
87291,Legendary
87292,Rare
87293,Rare
87294,Legendary
87295,Very Rare
87296,Common
87297,Common
87298,Common
87299,Legendary
87300,Very Rare
87301,Very Rare
87302,Rare
87303,Common
87304,Legendary
87305,Very Rare
87306,Legendary
87307,Legendary
87308,Very Rare
87309,Rare
87310,Common
87311,Legendary
87312,Common
87313,Legendary
87314,Legendary
87315,Common
87316,Common
87317,Common
87318,Very Rare
87319,Rare
87320,Common
87321,Rare
87322,Rare
87323,Rare
87324,Very Rare
87325,Legendary
87326,Rare
87327,Rare
87328,Very Rare
87329,Common
87330,Common
87331,Legendary
87332,Legendary
87333,Common
87334,Rare
87335,Legendary
87336,Very Rare
87337,Very Rare
87338,Legendary
87339,Common
87340,Legendary
87341,Legendary
87342,Rare
87343,Common
87344,Common
87345,Legendary
87346,Legendary
87347,Rare
87348,Common
87349,Common
87350,Legendary
87351,Common
87352,Very Rare
87353,Legendary
87354,Rare
87355,Legendary
87356,Very Rare
87357,Very Rare
87358,Rare
87359,Common
87360,Legendary
87361,Very Rare
87362,Rare
87363,Legendary
87364,Very Rare
87365,Rare
87366,Common
87367,Legendary
87368,Very Rare
87369,Very Rare
87370,Common
87371,Rare
87372,Very Rare
87373,Common
87374,Rare
87375,Very Rare
87376,Common
87377,Common
87378,Common
87379,Legendary
87380,Common
87381,Common
87382,Common
87383,Very Rare
87384,Very Rare
87385,Legendary
87386,Rare
87387,Very Rare
87388,Common
87389,Very Rare
87390,Legendary
87391,Legendary
87392,Common
87393,Legendary
87394,Common
87395,Legendary
87396,Very Rare
87397,Very Rare
87398,Very Rare
87399,Rare
87400,Common
87401,Common
87402,Very Rare
87403,Legendary
87404,Rare
87405,Very Rare
87406,Rare
87407,Very Rare
87408,Common
87409,Common
87410,Legendary
87411,Legendary
87412,Common
87413,Very Rare
87414,Very Rare
87415,Common
87416,Very Rare
87417,Common
87418,Legendary
87419,Rare
87420,Common
87421,Rare
87422,Rare
87423,Very Rare
87424,Rare
87425,Very Rare
87426,Common
87427,Very Rare
87428,Legendary
87429,Rare
87430,Legendary
87431,Common
87432,Rare
87433,Legendary
87434,Legendary
87435,Common
87436,Legendary
87437,Common
87438,Rare
87439,Very Rare
87440,Rare
87441,Rare
87442,Legendary
87443,Rare
87444,Very Rare
87445,Legendary
87446,Rare
87447,Legendary
87448,Legendary
87449,Common
87450,Rare
87451,Common
87452,Legendary
87453,Common
87454,Very Rare
87455,Common
87456,Legendary
87457,Very Rare
87458,Legendary
87459,Legendary
87460,Very Rare
87461,Common
87462,Very Rare
87463,Legendary
87464,Legendary
87465,Very Rare
87466,Very Rare
87467,Rare
87468,Legendary
87469,Legendary
87470,Common
87471,Rare
87472,Legendary
87473,Legendary
87474,Legendary
87475,Legendary
87476,Very Rare
87477,Rare
87478,Legendary
87479,Very Rare
87480,Common
87481,Rare
87482,Rare
87483,Common
87484,Legendary
87485,Common
87486,Common
87487,Common
87488,Common
87489,Common
87490,Rare
87491,Very Rare
87492,Legendary
87493,Legendary
87494,Very Rare
87495,Rare
87496,Rare
87497,Legendary
87498,Rare
87499,Rare
87500,Common
87501,Common
87502,Rare
87503,Rare
87504,Common
87505,Legendary
87506,Legendary
87507,Rare
87508,Common
87509,Common
87510,Rare
87511,Legendary
87512,Common
87513,Rare
87514,Common
87515,Common
87516,Legendary
87517,Rare
87518,Very Rare
87519,Legendary
87520,Rare
87521,Legendary
87522,Very Rare
87523,Rare
87524,Legendary
87525,Very Rare
87526,Legendary
87527,Common
87528,Very Rare
87529,Rare
87530,Common
87531,Very Rare
87532,Legendary
87533,Very Rare
87534,Common
87535,Rare
87536,Common
87537,Rare
87538,Common
87539,Rare
87540,Rare
87541,Common
87542,Rare
87543,Very Rare
87544,Common
87545,Common
87546,Common
87547,Very Rare
87548,Legendary
87549,Very Rare
87550,Common
87551,Very Rare
87552,Rare
87553,Rare
87554,Common
87555,Common
87556,Common
87557,Legendary
87558,Common
87559,Common
87560,Rare
87561,Rare
87562,Rare
87563,Very Rare
87564,Very Rare
87565,Rare
87566,Rare
87567,Common
87568,Legendary
87569,Common
87570,Common
87571,Common
87572,Very Rare
87573,Common
87574,Common
87575,Very Rare
87576,Legendary
87577,Rare
87578,Rare
87579,Very Rare
87580,Very Rare
87581,Common
87582,Common
87583,Legendary
87584,Rare
87585,Rare
87586,Common
87587,Legendary
87588,Rare
87589,Common
87590,Rare
87591,Very Rare
87592,Very Rare
87593,Legendary
87594,Legendary
87595,Legendary
87596,Legendary
87597,Rare
87598,Legendary
87599,Very Rare
87600,Rare
87601,Legendary
87602,Very Rare
87603,Common
87604,Rare
87605,Legendary
87606,Rare
87607,Very Rare
87608,Rare
87609,Common
87610,Very Rare
87611,Rare
87612,Common
87613,Legendary
87614,Legendary
87615,Legendary
87616,Legendary
87617,Common
87618,Common
87619,Common
87620,Rare
87621,Very Rare
87622,Rare
87623,Common
87624,Legendary
87625,Legendary
87626,Rare
87627,Rare
87628,Rare
87629,Rare
87630,Common
87631,Common
87632,Common
87633,Rare
87634,Very Rare
87635,Common
87636,Very Rare
87637,Rare
87638,Common
87639,Common
87640,Very Rare
87641,Very Rare
87642,Rare
87643,Legendary
87644,Legendary
87645,Legendary
87646,Very Rare
87647,Legendary
87648,Legendary
87649,Legendary
87650,Legendary
87651,Rare
87652,Very Rare
87653,Legendary
87654,Rare
87655,Legendary
87656,Rare
87657,Legendary
87658,Legendary
87659,Rare
87660,Rare
87661,Rare
87662,Legendary
87663,Very Rare
87664,Common
87665,Legendary
87666,Common
87667,Legendary
87668,Rare
87669,Legendary
87670,Common
87671,Rare
87672,Very Rare
87673,Legendary
87674,Rare
87675,Very Rare
87676,Common
87677,Common
87678,Common
87679,Rare
87680,Very Rare
87681,Common
87682,Very Rare
87683,Common
87684,Very Rare
87685,Very Rare
87686,Common
87687,Rare
87688,Rare
87689,Rare
87690,Common
87691,Common
87692,Common
87693,Rare
87694,Very Rare
87695,Common
87696,Rare
87697,Legendary
87698,Very Rare
87699,Very Rare
87700,Legendary
87701,Very Rare
87702,Rare
87703,Rare
87704,Legendary
87705,Rare
87706,Rare
87707,Rare
87708,Legendary
87709,Very Rare
87710,Legendary
87711,Rare
87712,Very Rare
87713,Legendary
87714,Common
87715,Legendary
87716,Common
87717,Common
87718,Legendary
87719,Common
87720,Legendary
87721,Very Rare
87722,Rare
87723,Rare
87724,Common
87725,Rare
87726,Rare
87727,Common
87728,Common
87729,Legendary
87730,Common
87731,Common
87732,Legendary
87733,Very Rare
87734,Common
87735,Very Rare
87736,Common
87737,Common
87738,Legendary
87739,Legendary
87740,Common
87741,Very Rare
87742,Very Rare
87743,Rare
87744,Common
87745,Legendary
87746,Rare
87747,Very Rare
87748,Rare
87749,Legendary
87750,Rare
87751,Common
87752,Rare
87753,Very Rare
87754,Legendary
87755,Common
87756,Legendary
87757,Rare
87758,Legendary
87759,Legendary
87760,Rare
87761,Common
87762,Very Rare
87763,Very Rare
87764,Legendary
87765,Common
87766,Common
87767,Rare
87768,Common
87769,Rare
87770,Common
87771,Rare
87772,Very Rare
87773,Rare
87774,Common
87775,Legendary
87776,Rare
87777,Rare
87778,Legendary
87779,Legendary
87780,Common
87781,Legendary
87782,Common
87783,Very Rare
87784,Rare
87785,Legendary
87786,Legendary
87787,Rare
87788,Very Rare
87789,Legendary
87790,Common
87791,Legendary
87792,Rare
87793,Legendary
87794,Legendary
87795,Very Rare
87796,Legendary
87797,Rare
87798,Legendary
87799,Rare
87800,Rare
87801,Common
87802,Very Rare
87803,Rare
87804,Very Rare
87805,Common
87806,Very Rare
87807,Common
87808,Very Rare
87809,Rare
87810,Rare
87811,Legendary
87812,Very Rare
87813,Rare
87814,Very Rare
87815,Very Rare
87816,Legendary
87817,Very Rare
87818,Common
87819,Rare
87820,Common
87821,Legendary
87822,Rare
87823,Rare
87824,Very Rare
87825,Rare
87826,Common
87827,Very Rare
87828,Common
87829,Very Rare
87830,Very Rare
87831,Common
87832,Common
87833,Legendary
87834,Legendary
87835,Very Rare
87836,Very Rare
87837,Legendary
87838,Rare
87839,Rare
87840,Very Rare
87841,Very Rare
87842,Very Rare
87843,Common
87844,Common
87845,Legendary
87846,Rare
87847,Very Rare
87848,Legendary
87849,Rare
87850,Legendary
87851,Common
87852,Legendary
87853,Rare
87854,Common
87855,Rare
87856,Very Rare
87857,Legendary
87858,Common
87859,Rare
87860,Very Rare
87861,Rare
87862,Very Rare
87863,Legendary
87864,Very Rare
87865,Very Rare
87866,Very Rare
87867,Rare
87868,Common
87869,Rare
87870,Rare
87871,Legendary
87872,Rare
87873,Very Rare
87874,Common
87875,Rare
87876,Rare
87877,Common
87878,Common
87879,Common
87880,Very Rare
87881,Common
87882,Very Rare
87883,Rare
87884,Legendary
87885,Very Rare
87886,Very Rare
87887,Very Rare
87888,Very Rare
87889,Very Rare
87890,Rare
87891,Very Rare
87892,Common
87893,Very Rare
87894,Legendary
87895,Rare
87896,Legendary
87897,Legendary
87898,Common
87899,Rare
87900,Very Rare
87901,Legendary
87902,Very Rare
87903,Common
87904,Rare
87905,Legendary
87906,Very Rare
87907,Very Rare
87908,Legendary
87909,Very Rare
87910,Rare
87911,Very Rare
87912,Rare
87913,Legendary
87914,Rare
87915,Rare
87916,Very Rare
87917,Legendary
87918,Common
87919,Rare
87920,Rare
87921,Common
87922,Very Rare
87923,Rare
87924,Very Rare
87925,Rare
87926,Rare
87927,Rare
87928,Common
87929,Very Rare
87930,Common
87931,Rare
87932,Legendary
87933,Legendary
87934,Common
87935,Very Rare
87936,Rare
87937,Legendary
87938,Common
87939,Very Rare
87940,Common
87941,Very Rare
87942,Rare
87943,Rare
87944,Very Rare
87945,Legendary
87946,Rare
87947,Common
87948,Rare
87949,Very Rare
87950,Common
87951,Very Rare
87952,Very Rare
87953,Legendary
87954,Common
87955,Rare
87956,Legendary
87957,Common
87958,Rare
87959,Legendary
87960,Common
87961,Common
87962,Common
87963,Rare
87964,Very Rare
87965,Common
87966,Legendary
87967,Common
87968,Legendary
87969,Common
87970,Common
87971,Legendary
87972,Rare
87973,Very Rare
87974,Rare
87975,Rare
87976,Common
87977,Rare
87978,Common
87979,Very Rare
87980,Common
87981,Legendary
87982,Very Rare
87983,Rare
87984,Rare
87985,Rare
87986,Common
87987,Rare
87988,Very Rare
87989,Rare
87990,Rare
87991,Rare
87992,Common
87993,Rare
87994,Common
87995,Common
87996,Rare
87997,Rare
87998,Rare
87999,Rare
88000,Very Rare
88001,Legendary
88002,Very Rare
88003,Rare
88004,Common
88005,Rare
88006,Rare
88007,Common
88008,Very Rare
88009,Rare
88010,Very Rare
88011,Very Rare
88012,Rare
88013,Rare
88014,Very Rare
88015,Rare
88016,Very Rare
88017,Rare
88018,Legendary
88019,Rare
88020,Very Rare
88021,Legendary
88022,Common
88023,Very Rare
88024,Common
88025,Common
88026,Legendary
88027,Common
88028,Rare
88029,Very Rare
88030,Very Rare
88031,Common
88032,Very Rare
88033,Rare
88034,Very Rare
88035,Common
88036,Common
88037,Very Rare
88038,Very Rare
88039,Legendary
88040,Very Rare
88041,Common
88042,Common
88043,Common
88044,Rare
88045,Rare
88046,Very Rare
88047,Rare
88048,Common
88049,Common
88050,Very Rare
88051,Legendary
88052,Rare
88053,Rare
88054,Legendary
88055,Common
88056,Rare
88057,Legendary
88058,Common
88059,Legendary
88060,Rare
88061,Very Rare
88062,Rare
88063,Rare
88064,Common
88065,Very Rare
88066,Rare
88067,Very Rare
88068,Legendary
88069,Legendary
88070,Very Rare
88071,Rare
88072,Very Rare
88073,Very Rare
88074,Rare
88075,Rare
88076,Common
88077,Very Rare
88078,Rare
88079,Very Rare
88080,Common
88081,Very Rare
88082,Very Rare
88083,Common
88084,Very Rare
88085,Common
88086,Rare
88087,Very Rare
88088,Legendary
88089,Rare
88090,Legendary
88091,Rare
88092,Rare
88093,Very Rare
88094,Very Rare
88095,Very Rare
88096,Very Rare
88097,Legendary
88098,Rare
88099,Very Rare
88100,Rare
88101,Common
88102,Rare
88103,Legendary
88104,Very Rare
88105,Legendary
88106,Legendary
88107,Rare
88108,Common
88109,Common
88110,Very Rare
88111,Rare
88112,Rare
88113,Rare
88114,Rare
88115,Very Rare
88116,Legendary
88117,Rare
88118,Rare
88119,Rare
88120,Rare
88121,Rare
88122,Common
88123,Very Rare
88124,Very Rare
88125,Common
88126,Common
88127,Legendary
88128,Legendary
88129,Common
88130,Common
88131,Common
88132,Common
88133,Very Rare
88134,Rare
88135,Very Rare
88136,Legendary
88137,Very Rare
88138,Legendary
88139,Legendary
88140,Rare
88141,Very Rare
88142,Common
88143,Very Rare
88144,Legendary
88145,Rare
88146,Rare
88147,Common
88148,Legendary
88149,Rare
88150,Legendary
88151,Rare
88152,Rare
88153,Legendary
88154,Very Rare
88155,Rare
88156,Very Rare
88157,Rare
88158,Common
88159,Common
88160,Rare
88161,Rare
88162,Very Rare
88163,Rare
88164,Common
88165,Rare
88166,Rare
88167,Rare
88168,Very Rare
88169,Very Rare
88170,Common
88171,Very Rare
88172,Rare
88173,Common
88174,Common
88175,Very Rare
88176,Legendary
88177,Rare
88178,Rare
88179,Common
88180,Rare
88181,Very Rare
88182,Common
88183,Very Rare
88184,Very Rare
88185,Legendary
88186,Very Rare
88187,Legendary
88188,Common
88189,Rare
88190,Legendary
88191,Legendary
88192,Common
88193,Common
88194,Rare
88195,Very Rare
88196,Very Rare
88197,Legendary
88198,Rare
88199,Common
88200,Rare
88201,Common
88202,Rare
88203,Rare
88204,Very Rare
88205,Very Rare
88206,Common
88207,Legendary
88208,Legendary
88209,Legendary
88210,Rare
88211,Common
88212,Common
88213,Rare
88214,Very Rare
88215,Legendary
88216,Common
88217,Common
88218,Rare
88219,Very Rare
88220,Common
88221,Legendary
88222,Very Rare
88223,Common
88224,Common
88225,Rare
88226,Very Rare
88227,Common
88228,Legendary
88229,Common
88230,Legendary
88231,Very Rare
88232,Very Rare
88233,Legendary
88234,Rare
88235,Rare
88236,Legendary
88237,Very Rare
88238,Very Rare
88239,Legendary
88240,Legendary
88241,Very Rare
88242,Legendary
88243,Common
88244,Very Rare
88245,Common
88246,Very Rare
88247,Legendary
88248,Rare
88249,Legendary
88250,Rare
88251,Rare
88252,Legendary
88253,Legendary
88254,Rare
88255,Rare
88256,Common
88257,Legendary
88258,Legendary
88259,Rare
88260,Legendary
88261,Rare
88262,Legendary
88263,Very Rare
88264,Legendary
88265,Very Rare
88266,Very Rare
88267,Rare
88268,Common
88269,Legendary
88270,Rare
88271,Common
88272,Very Rare
88273,Legendary
88274,Common
88275,Very Rare
88276,Very Rare
88277,Rare
88278,Rare
88279,Legendary
88280,Very Rare
88281,Common
88282,Rare
88283,Common
88284,Legendary
88285,Legendary
88286,Rare
88287,Common
88288,Common
88289,Rare
88290,Rare
88291,Very Rare
88292,Legendary
88293,Very Rare
88294,Common
88295,Common
88296,Very Rare
88297,Very Rare
88298,Legendary
88299,Common
88300,Very Rare
88301,Common
88302,Common
88303,Very Rare
88304,Very Rare
88305,Legendary
88306,Rare
88307,Common
88308,Legendary
88309,Very Rare
88310,Very Rare
88311,Rare
88312,Rare
88313,Rare
88314,Very Rare
88315,Legendary
88316,Rare
88317,Common
88318,Very Rare
88319,Very Rare
88320,Legendary
88321,Rare
88322,Legendary
88323,Legendary
88324,Rare
88325,Rare
88326,Legendary
88327,Common
88328,Rare
88329,Legendary
88330,Legendary
88331,Legendary
88332,Legendary
88333,Very Rare
88334,Common
88335,Very Rare
88336,Rare
88337,Rare
88338,Very Rare
88339,Common
88340,Rare
88341,Legendary
88342,Rare
88343,Rare
88344,Very Rare
88345,Very Rare
88346,Rare
88347,Common
88348,Common
88349,Very Rare
88350,Rare
88351,Legendary
88352,Rare
88353,Rare
88354,Legendary
88355,Very Rare
88356,Very Rare
88357,Common
88358,Legendary
88359,Very Rare
88360,Common
88361,Very Rare
88362,Common
88363,Legendary
88364,Very Rare
88365,Very Rare
88366,Rare
88367,Common
88368,Very Rare
88369,Legendary
88370,Rare
88371,Legendary
88372,Rare
88373,Legendary
88374,Very Rare
88375,Common
88376,Common
88377,Rare
88378,Common
88379,Very Rare
88380,Very Rare
88381,Very Rare
88382,Common
88383,Very Rare
88384,Rare
88385,Rare
88386,Common
88387,Common
88388,Common
88389,Rare
88390,Very Rare
88391,Rare
88392,Rare
88393,Legendary
88394,Legendary
88395,Common
88396,Rare
88397,Legendary
88398,Legendary
88399,Common
88400,Common
88401,Very Rare
88402,Legendary
88403,Common
88404,Legendary
88405,Rare
88406,Common
88407,Very Rare
88408,Legendary
88409,Rare
88410,Legendary
88411,Rare
88412,Very Rare
88413,Legendary
88414,Common
88415,Rare
88416,Very Rare
88417,Rare
88418,Common
88419,Common
88420,Legendary
88421,Legendary
88422,Very Rare
88423,Common
88424,Rare
88425,Legendary
88426,Rare
88427,Legendary
88428,Legendary
88429,Rare
88430,Common
88431,Common
88432,Legendary
88433,Common
88434,Common
88435,Legendary
88436,Legendary
88437,Very Rare
88438,Rare
88439,Rare
88440,Common
88441,Rare
88442,Very Rare
88443,Rare
88444,Very Rare
88445,Legendary
88446,Rare
88447,Common
88448,Very Rare
88449,Common
88450,Legendary
88451,Very Rare
88452,Common
88453,Common
88454,Very Rare
88455,Rare
88456,Common
88457,Common
88458,Common
88459,Rare
88460,Common
88461,Rare
88462,Very Rare
88463,Very Rare
88464,Common
88465,Very Rare
88466,Legendary
88467,Very Rare
88468,Very Rare
88469,Rare
88470,Rare
88471,Common
88472,Legendary
88473,Rare
88474,Very Rare
88475,Very Rare
88476,Legendary
88477,Very Rare
88478,Rare
88479,Common
88480,Common
88481,Rare
88482,Legendary
88483,Common
88484,Rare
88485,Rare
88486,Rare
88487,Rare
88488,Legendary
88489,Common
88490,Rare
88491,Very Rare
88492,Legendary
88493,Common
88494,Rare
88495,Legendary
88496,Legendary
88497,Very Rare
88498,Legendary
88499,Rare
88500,Very Rare
88501,Legendary
88502,Legendary
88503,Legendary
88504,Rare
88505,Very Rare
88506,Common
88507,Rare
88508,Rare
88509,Very Rare
88510,Rare
88511,Common
88512,Legendary
88513,Rare
88514,Very Rare
88515,Common
88516,Common
88517,Common
88518,Rare
88519,Common
88520,Very Rare
88521,Legendary
88522,Legendary
88523,Very Rare
88524,Legendary
88525,Legendary
88526,Legendary
88527,Legendary
88528,Legendary
88529,Legendary
88530,Very Rare
88531,Legendary
88532,Common
88533,Legendary
88534,Rare
88535,Legendary
88536,Common
88537,Common
88538,Rare
88539,Rare
88540,Common
88541,Rare
88542,Common
88543,Rare
88544,Legendary
88545,Rare
88546,Rare
88547,Legendary
88548,Rare
88549,Common
88550,Common
88551,Legendary
88552,Legendary
88553,Very Rare
88554,Very Rare
88555,Very Rare
88556,Legendary
88557,Common
88558,Legendary
88559,Legendary
88560,Legendary
88561,Rare
88562,Rare
88563,Common
88564,Very Rare
88565,Legendary
88566,Rare
88567,Rare
88568,Legendary
88569,Legendary
88570,Common
88571,Rare
88572,Common
88573,Common
88574,Rare
88575,Rare
88576,Legendary
88577,Legendary
88578,Legendary
88579,Rare
88580,Rare
88581,Legendary
88582,Common
88583,Very Rare
88584,Very Rare
88585,Legendary
88586,Rare
88587,Very Rare
88588,Legendary
88589,Common
88590,Legendary
88591,Legendary
88592,Common
88593,Very Rare
88594,Very Rare
88595,Legendary
88596,Very Rare
88597,Legendary
88598,Very Rare
88599,Very Rare
88600,Rare
88601,Common
88602,Legendary
88603,Rare
88604,Rare
88605,Common
88606,Rare
88607,Common
88608,Common
88609,Very Rare
88610,Common
88611,Rare
88612,Rare
88613,Legendary
88614,Very Rare
88615,Rare
88616,Rare
88617,Legendary
88618,Legendary
88619,Very Rare
88620,Legendary
88621,Common
88622,Legendary
88623,Very Rare
88624,Very Rare
88625,Legendary
88626,Very Rare
88627,Very Rare
88628,Very Rare
88629,Common
88630,Very Rare
88631,Common
88632,Common
88633,Rare
88634,Rare
88635,Rare
88636,Legendary
88637,Legendary
88638,Very Rare
88639,Rare
88640,Rare
88641,Legendary
88642,Common
88643,Very Rare
88644,Legendary
88645,Common
88646,Common
88647,Common
88648,Common
88649,Very Rare
88650,Very Rare
88651,Very Rare
88652,Rare
88653,Legendary
88654,Very Rare
88655,Very Rare
88656,Very Rare
88657,Rare
88658,Common
88659,Legendary
88660,Rare
88661,Common
88662,Rare
88663,Very Rare
88664,Legendary
88665,Legendary
88666,Rare
88667,Common
88668,Very Rare
88669,Common
88670,Common
88671,Very Rare
88672,Rare
88673,Common
88674,Common
88675,Common
88676,Legendary
88677,Very Rare
88678,Rare
88679,Very Rare
88680,Rare
88681,Legendary
88682,Very Rare
88683,Legendary
88684,Very Rare
88685,Very Rare
88686,Rare
88687,Legendary
88688,Legendary
88689,Common
88690,Very Rare
88691,Common
88692,Very Rare
88693,Rare
88694,Legendary
88695,Common
88696,Very Rare
88697,Common
88698,Legendary
88699,Legendary
88700,Rare
88701,Rare
88702,Common
88703,Very Rare
88704,Rare
88705,Common
88706,Very Rare
88707,Legendary
88708,Rare
88709,Common
88710,Rare
88711,Common
88712,Rare
88713,Rare
88714,Rare
88715,Rare
88716,Rare
88717,Legendary
88718,Very Rare
88719,Common
88720,Common
88721,Legendary
88722,Common
88723,Common
88724,Very Rare
88725,Very Rare
88726,Common
88727,Rare
88728,Legendary
88729,Legendary
88730,Common
88731,Very Rare
88732,Common
88733,Common
88734,Rare
88735,Legendary
88736,Rare
