Disposal_ID,Book_ID,Employee_ID,Disposal_Method,Material_of_Book,Date
9167296,1518,1013,Donation,Leather,2023-05-17
1827269,64296,1008,Incineration,Leather,2023-07-27
3531207,74665,1014,Repurposing,Paper,2023-09-02
3793371,67080,1008,Incineration,Synthetic,2024-08-24
7201260,56857,1023,Burial,Synthetic,2024-07-30
3400180,61200,1014,Recycling,Metal,2025-01-10
2089463,3375,1013,Shredding,Synthetic,2024-05-22
6808056,3535,1008,Shredding,Synthetic,2023-02-07
3662327,8659,1014,Shredding,Leather,2023-04-17
7070208,83892,1014,Repurposing,Synthetic,2024-01-30
4186642,93259,1014,Donation,Synthetic,2024-10-18
4973099,14292,1002,Repurposing,Metal,2023-02-01
3662379,15025,1023,Donation,Leather,2024-05-19
5628459,92749,1008,Burial,Leather,2023-11-04
2220596,86295,1023,Shredding,Synthetic,2023-05-11
8380987,78557,1008,Burial,Synthetic,2023-05-20
9560670,63760,1019,Burial,Synthetic,2024-04-14
7201378,97278,1028,Recycling,Metal,2023-10-12
8774243,61886,1005,Donation,Leather,2024-07-30
1172081,83421,1002,Incineration,Paper,2024-10-03
2876018,99447,1023,Repurposing,Paper,2024-01-20
4055667,63392,1002,Repurposing,Leather,2024-03-26
9560695,7301,1013,Shredding,Synthetic,2023-05-13
6677115,12066,1008,Burial,Synthetic,2023-10-02
1827453,51189,1008,Repurposing,Paper,2023-11-04
5235326,6898,1028,Shredding,Paper,2023-06-15
3269248,49788,1008,Recycling,Paper,2023-10-24
7725704,57447,1013,Shredding,Synthetic,2023-05-19
7594635,69459,1023,Shredding,Metal,2023-02-08
1172124,46761,1013,Incineration,Leather,2023-06-04
7070370,39358,1008,Shredding,Synthetic,2024-08-05
5104292,51617,1005,Burial,Paper,2023-04-22
1172135,78003,1023,Recycling,Paper,2023-08-09
4580013,58206,1014,Repurposing,Synthetic,2024-11-12
5235373,2437,1002,Burial,Metal,2024-04-16
4711108,1698,1028,Donation,Metal,2024-05-18
6808266,95247,1028,Repurposing,Metal,2023-10-19
3531470,64403,1014,Shredding,Leather,2024-03-28
8118991,72201,1028,Recycling,Leather,2024-02-20
8643281,68978,1024,Repurposing,Leather,2023-11-30
2089684,16222,1019,Recycling,Leather,2024-08-13
2351830,80455,1019,Burial,Leather,2025-01-14
9954007,473,1019,Recycling,Paper,2023-04-05
8774362,87722,1013,Burial,Paper,2024-08-30
5104352,37721,1014,Recycling,Leather,2023-05-30
3662565,28246,1019,Repurposing,Synthetic,2023-12-24
3269350,94962,1023,Incineration,Synthetic,2023-09-16
7070438,28446,1002,Repurposing,Paper,2023-03-19
4973293,64205,1019,Repurposing,Leather,2023-07-04
9167602,56738,1014,Repurposing,Synthetic,2024-04-01
8774386,54899,1005,Burial,Paper,2024-03-31
6284023,2616,1023,Repurposing,Metal,2024-06-22
1172221,6355,1024,Shredding,Paper,2023-06-01
3400447,48175,1005,Shredding,Metal,2024-04-07
2876165,58395,1008,Repurposing,Leather,2023-04-21
9429769,69087,1024,Recycling,Synthetic,2024-03-09
1172239,58662,1024,Incineration,Paper,2023-05-04
9167634,24096,1008,Incineration,Metal,2024-11-24
3007256,18402,1002,Donation,Paper,2023-05-20
3793691,87407,1014,Burial,Paper,2023-05-03
9954077,14533,1008,Repurposing,Leather,2023-12-09
2482993,67487,1002,Shredding,Leather,2023-11-19
9954100,72272,1005,Repurposing,Metal,2024-11-09
9691979,45373,1014,Shredding,Leather,2024-08-14
1958746,89121,1023,Recycling,Paper,2024-03-18
8381275,86345,1014,Burial,Leather,2024-12-01
5890914,2379,1019,Recycling,Paper,2023-09-03
3138408,82180,1028,Repurposing,Paper,2024-06-03
6939505,72387,1028,Recycling,Synthetic,2024-08-25
9167736,93671,1028,Recycling,Paper,2024-05-09
2876291,4910,1013,Burial,Paper,2023-06-22
3924871,1759,1028,Incineration,Metal,2024-04-15
4711314,76676,1028,Repurposing,Leather,2024-10-14
7332764,59342,1019,Burial,Metal,2024-02-06
5628833,10253,1002,Shredding,Synthetic,2023-10-11
5759911,90964,1008,Incineration,Metal,2023-12-22
2483118,24489,1008,Shredding,Metal,2023-06-05
9692094,63283,1014,Shredding,Leather,2023-02-04
6546384,83288,1028,Shredding,Paper,2024-02-11
5891039,63531,1008,Burial,Paper,2024-03-25
1958879,55136,1005,Recycling,Synthetic,2025-01-07
8119266,40954,1023,Repurposing,Paper,2024-04-10
8774626,11811,1028,Repurposing,Leather,2024-04-19
7726062,70774,1028,Incineration,Leather,2023-05-12
7726065,92647,1005,Incineration,Paper,2024-01-27
9823220,38814,1024,Donation,Synthetic,2024-04-11
2614264,308,1008,Recycling,Metal,2023-12-07
3793914,57028,1028,Burial,Metal,2023-12-31
3793917,99319,1002,Shredding,Synthetic,2023-02-28
7726086,63803,1005,Burial,Synthetic,2024-02-18
1303578,51719,1024,Incineration,Leather,2024-04-18
3138591,66043,1023,Repurposing,Synthetic,2024-04-26
8119329,39961,1002,Donation,Leather,2024-11-08
9167911,11779,1023,Incineration,Leather,2023-01-28
1827883,27004,1028,Shredding,Paper,2024-11-04
1958960,93621,1002,Burial,Paper,2024-12-01
1434684,1173,1024,Burial,Paper,2024-09-12
8774736,32709,1023,Donation,Metal,2024-11-16
9954384,28956,1028,Burial,Metal,2023-06-25
6022226,89970,1008,Burial,Paper,2024-09-26
9954389,36277,1008,Shredding,Paper,2023-11-17
6808662,93879,1023,Incineration,Metal,2023-05-10
4318305,34514,1008,Incineration,Metal,2023-10-18
4711543,56285,1008,Donation,Metal,2024-12-31
8119419,80375,1019,Donation,Leather,2023-05-21
6677642,41399,1005,Recycling,Synthetic,2024-04-28
1434766,86502,1002,Recycling,Synthetic,2024-10-21
1434768,20153,1014,Donation,Metal,2024-04-11
2221204,92040,1008,Recycling,Leather,2024-06-05
2090133,13620,1005,Burial,Metal,2024-05-26
3794071,72781,1024,Incineration,Synthetic,2024-04-14
5366966,90995,1005,Donation,Metal,2024-02-05
7726266,43535,1024,Recycling,Paper,2024-12-15
7464124,6373,1028,Donation,Paper,2024-11-20
7070912,47996,1019,Repurposing,Paper,2023-12-07
9299152,34622,1028,Burial,Paper,2023-03-29
2352340,81891,1019,Incineration,Metal,2023-12-24
9037020,94106,1028,Burial,Metal,2023-02-04
2483434,47907,1005,Shredding,Metal,2024-06-29
7070966,95714,1019,Burial,Paper,2023-10-14
4580615,88181,1002,Repurposing,Paper,2024-01-26
2483472,41174,1008,Incineration,Leather,2023-10-20
4449555,5379,1019,Burial,Metal,2024-01-28
6546707,80135,1002,Incineration,Paper,2023-02-10
5236016,51109,1013,Repurposing,Leather,2023-02-24
7464241,34914,1023,Shredding,Leather,2023-05-18
6546738,49199,1013,Burial,Paper,2023-01-29
4711733,26020,1013,Donation,Synthetic,2023-12-22
4449595,45666,1005,Burial,Synthetic,2023-07-19
1828158,64359,1013,Recycling,Paper,2024-03-05
9299263,43300,1028,Shredding,Synthetic,2023-12-03
6022466,4799,1013,Donation,Metal,2024-04-02
3794253,75295,1028,Recycling,Leather,2024-07-26
9430360,4798,1013,Recycling,Paper,2024-01-28
1303905,12515,1005,Recycling,Leather,2023-09-18
3925349,70211,1008,Donation,Metal,2024-03-19
8250726,53259,1024,Repurposing,Metal,2023-05-11
1828219,89887,1019,Donation,Synthetic,2024-04-30
9823631,43986,1008,Incineration,Leather,2023-09-22
1435023,5301,1023,Burial,Metal,2024-08-08
8512913,68515,1024,Shredding,Metal,2024-08-01
9692559,1348,1019,Incineration,Paper,2023-07-09
6284717,59291,1005,Repurposing,Metal,2024-02-11
7071159,83182,1002,Shredding,Synthetic,2023-07-31
1304006,39535,1005,Burial,Leather,2023-03-24
3007955,64054,1005,Incineration,Paper,2024-05-21
6153685,5081,1023,Donation,Metal,2024-07-02
4187611,18652,1013,Recycling,Metal,2024-02-04
4056539,90951,1008,Recycling,Synthetic,2023-09-03
2483675,83181,1024,Recycling,Paper,2024-04-19
4449760,55520,1008,Incineration,Leather,2023-12-18
3007975,75566,1008,Donation,Paper,2023-02-10
6940146,56556,1023,Recycling,Paper,2024-09-05
5629428,1513,1014,Incineration,Synthetic,2024-04-14
1304054,39530,1002,Incineration,Synthetic,2024-10-29
3270137,97158,1005,Repurposing,Paper,2024-04-21
8119801,53932,1008,Donation,Leather,2024-08-06
4318728,36850,1002,Incineration,Leather,2023-03-15
6284811,45055,1005,Donation,Leather,2023-05-27
4318734,74091,1002,Donation,Metal,2023-10-26
1828375,2011,1023,Shredding,Metal,2024-12-18
4974126,29586,1013,Shredding,Metal,2024-01-16
3139132,75690,1019,Donation,Metal,2023-04-19
8119881,49043,1023,Burial,Synthetic,2023-02-09
1959515,34175,1008,Incineration,Leather,2024-02-06
7071331,2528,1013,Recycling,Metal,2024-04-14
5367399,55786,1013,Burial,Metal,2024-05-24
3663468,64858,1008,Incineration,Leather,2024-08-04
5891695,23342,1005,Recycling,Synthetic,2023-02-21
4187760,52605,1023,Burial,Leather,2024-01-27
3532400,19930,1005,Incineration,Leather,2023-04-12
9430652,35221,1005,Repurposing,Paper,2023-05-19
2352769,27656,1013,Shredding,Paper,2023-03-06
5891713,11140,1019,Burial,Metal,2023-06-29
5236357,18721,1002,Repurposing,Metal,2024-05-24
7988876,84591,1019,Burial,Leather,2023-06-14
4843159,48037,1008,Incineration,Metal,2024-06-07
7595671,65797,1019,Incineration,Leather,2024-12-17
6678177,37634,1019,Repurposing,Leather,2024-09-13
7595686,79126,1013,Recycling,Metal,2024-04-22
5891755,37899,1028,Shredding,Synthetic,2023-05-18
6022832,19639,1023,Donation,Synthetic,2023-03-27
7595698,81298,1013,Repurposing,Leather,2023-10-20
6022838,83487,1019,Donation,Paper,2024-09-02
6547141,16488,1028,Burial,Synthetic,2024-12-31
8251082,89071,1013,Donation,Metal,2024-03-06
6153940,44347,1023,Burial,Synthetic,2024-05-01
5760743,66081,1028,Recycling,Leather,2023-01-19
6940400,94338,1008,Recycling,Leather,2023-10-07
6285041,53938,1008,Burial,Metal,2023-10-05
9168627,81297,1002,Repurposing,Leather,2023-05-24
4056820,49992,1014,Shredding,Synthetic,2024-02-26
9692921,97459,1014,Shredding,Leather,2024-05-12
7464700,24588,1028,Incineration,Synthetic,2024-05-17
7202563,50852,1013,Shredding,Paper,2023-02-09
8382222,99425,1023,Burial,Metal,2024-03-21
9824032,68057,1002,Recycling,Synthetic,2023-10-03
1435424,77359,1023,Burial,Synthetic,2023-12-01
5236527,93864,1028,Recycling,Paper,2024-08-01
5367620,93360,1028,Incineration,Metal,2024-11-17
4581199,89892,1028,Shredding,Paper,2023-05-29
6809426,73809,1023,Shredding,Paper,2024-02-13
1959774,5929,1002,Burial,Metal,2023-01-16
3794786,57989,1008,Repurposing,Paper,2023-06-30
6809443,19636,1005,Repurposing,Paper,2024-03-25
9037667,7511,1023,Incineration,Metal,2024-05-16
8644455,60019,1008,Recycling,Paper,2023-06-15
8251243,34652,1008,Donation,Paper,2023-06-18
7333750,35012,1008,Shredding,Synthetic,2023-12-23
2353017,52660,1028,Shredding,Paper,2023-05-22
5760894,617,1019,Shredding,Metal,2023-05-15
9693054,4299,1019,Burial,Metal,2024-01-19
7726985,70919,1028,Recycling,Metal,2024-04-27
5760907,42370,1002,Repurposing,Synthetic,2024-12-11
8906641,61320,1014,Incineration,Metal,2024-09-10
9037721,84632,1023,Repurposing,Leather,2023-09-22
4188058,70446,1013,Incineration,Leather,2023-12-15
4843426,98051,1023,Recycling,Synthetic,2024-09-11
7858088,78972,1028,Recycling,Paper,2023-01-29
2746289,19687,1014,Shredding,Metal,2023-10-08
9693111,774,1005,Recycling,Paper,2024-06-09
1828799,62948,1028,Donation,Synthetic,2024-09-14
9824191,40459,1024,Recycling,Paper,2023-11-07
7333830,56152,1019,Shredding,Leather,2024-07-14
1697741,20940,1028,Shredding,Paper,2023-06-11
8382415,52053,1028,Shredding,Metal,2024-10-04
6678485,90773,1028,Shredding,Synthetic,2024-10-17
1304534,28980,1014,Donation,Metal,2025-01-14
6285275,32283,1008,Shredding,Synthetic,2024-10-21
2222049,84134,1028,Shredding,Synthetic,2023-12-21
9431011,11022,1023,Recycling,Leather,2023-09-22
8251375,41703,1024,Donation,Metal,2024-11-14
9037808,58741,1013,Repurposing,Synthetic,2024-12-21
8251380,78414,1014,Shredding,Synthetic,2024-11-06
5761021,35128,1005,Recycling,Paper,2024-06-25
2615296,39426,1014,Repurposing,Paper,2024-06-09
6154241,64813,1002,Repurposing,Synthetic,2024-07-20
3008520,60315,1024,Burial,Paper,2024-07-16
7464969,92490,1028,Burial,Synthetic,2023-02-24
7464975,39233,1024,Burial,Paper,2023-09-23
7596059,90668,1005,Donation,Synthetic,2024-04-23
2877468,99687,1008,Incineration,Leather,2023-10-08
6678557,45748,1024,Burial,Leather,2023-03-06
1435699,39253,1028,Burial,Synthetic,2024-04-04
8382517,78057,1002,Donation,Metal,2024-06-27
7596097,27856,1005,Shredding,Metal,2024-08-25
6416454,64676,1005,Recycling,Metal,2023-09-10
5630029,61723,1023,Donation,Synthetic,2024-11-07
9955410,15903,1023,Incineration,Metal,2024-06-23
9693269,63175,1002,Repurposing,Synthetic,2024-03-20
2615384,10740,1014,Shredding,Paper,2023-04-06
7071833,84015,1019,Repurposing,Metal,2023-06-01
3663963,28674,1005,Repurposing,Leather,2023-03-17
4188258,27095,1028,Incineration,Paper,2023-10-13
6416494,87824,1028,Incineration,Paper,2024-08-13
2091127,31658,1008,Donation,Synthetic,2023-04-03
5630092,998,1005,Repurposing,Synthetic,2024-07-12
1697934,69811,1002,Burial,Synthetic,2023-02-06
5236883,67909,1028,Repurposing,Synthetic,2024-05-18
7334040,89714,1002,Repurposing,Paper,2024-10-18
1304746,8956,1008,Recycling,Paper,2024-04-29
2746542,91453,1028,Repurposing,Metal,2023-06-28
8906928,23234,1005,Shredding,Synthetic,2024-02-26
3664055,85397,1008,Shredding,Metal,2024-02-24
2746568,69322,1014,Recycling,Paper,2023-10-14
2353361,81093,1005,Repurposing,Synthetic,2023-11-08
8906964,7586,1019,Incineration,Metal,2023-11-20
1173722,72943,1013,Recycling,Leather,2023-09-25
1173725,48333,1013,Burial,Metal,2024-03-03
7989472,15420,1014,Shredding,Metal,2023-02-16
4188395,30223,1008,Shredding,Paper,2024-09-24
1304814,49763,1014,Burial,Paper,2023-07-24
7203079,51707,1014,Recycling,Leather,2024-08-03
4057372,9358,1002,Recycling,Metal,2023-10-21
5368100,26997,1005,Repurposing,Synthetic,2023-12-13
7465253,63695,1013,Shredding,Paper,2023-04-14
9562408,49108,1028,Incineration,Paper,2023-03-14
9038122,76337,1014,Donation,Paper,2024-06-16
7465258,41181,1023,Incineration,Leather,2024-01-12
1567043,15979,1019,Repurposing,Leather,2023-02-20
2091336,83679,1005,Incineration,Paper,2023-10-09
9562445,92015,1028,Repurposing,Synthetic,2023-08-17
3270993,9823,1008,Donation,Metal,2024-04-27
6941037,25485,1005,Repurposing,Leather,2023-06-05
7334254,23570,1008,Incineration,Leather,2024-07-28
9169272,98920,1019,Incineration,Metal,2024-02-12
6416763,27152,1005,Incineration,Leather,2023-09-27
4057469,84805,1002,Burial,Synthetic,2024-02-27
7072131,49465,1014,Burial,Synthetic,2023-03-25
6023577,51690,1008,Burial,Leather,2023-06-05
8382892,55222,1008,Incineration,Metal,2024-12-18
2615730,25991,1008,Donation,Metal,2023-01-31
6154675,46249,1005,Burial,Metal,2023-09-09
1436100,30763,1013,Recycling,Synthetic,2023-09-12
2877894,11903,1024,Repurposing,Leather,2024-08-08
8251849,24230,1014,Burial,Paper,2024-04-29
2222542,34138,1013,Recycling,Leather,2024-07-17
9431507,39756,1008,Donation,Leather,2023-11-18
2091482,76285,1024,Repurposing,Metal,2023-10-16
8514017,47553,1005,Donation,Synthetic,2023-12-24
4450791,26644,1005,Burial,Paper,2024-12-31
6154732,92201,1019,Repurposing,Synthetic,2024-05-18
4581883,89760,1024,Burial,Leather,2024-12-20
7072268,28116,1002,Incineration,Leather,2023-01-29
4844044,42155,1002,Donation,Paper,2023-07-17
3664412,66166,1005,Burial,Metal,2024-09-23
1042987,68781,1024,Burial,Leather,2023-03-07
7334461,42247,1024,Burial,Paper,2024-01-28
7072322,12736,1019,Repurposing,Leather,2024-06-07
1305176,81250,1008,Incineration,Leather,2024-06-07
1436253,91959,1023,Donation,Paper,2024-01-30
8776287,99374,1023,Incineration,Paper,2023-09-23
7465572,40973,1005,Shredding,Synthetic,2024-07-23
9693807,20530,1013,Donation,Leather,2023-03-15
9955953,19204,1024,Incineration,Leather,2024-09-30
2615936,31895,1019,Burial,Synthetic,2024-04-24
1960586,92558,1008,Shredding,Metal,2023-12-25
5892747,27913,1002,Donation,Paper,2023-08-16
3402381,54375,1019,Incineration,Metal,2024-02-22
6154909,47519,1008,Burial,Synthetic,2023-08-13
8645284,44200,1002,Recycling,Paper,2024-06-19
2353837,75228,1023,Donation,Metal,2023-10-30
6285998,26231,1024,Recycling,Metal,2023-12-08
2484925,34843,1028,Shredding,Paper,2023-03-26
3009216,81150,1002,Repurposing,Metal,2023-03-10
8383170,68361,1005,Recycling,Leather,2024-08-17
9956040,77124,1014,Repurposing,Leather,2024-05-22
8645327,56943,1005,Repurposing,Metal,2023-09-28
4319957,73587,1019,Incineration,Paper,2024-04-12
1567456,3277,1024,Shredding,Paper,2023-07-09
4451060,4833,1028,Donation,Paper,2024-11-23
3664628,16622,1028,Recycling,Leather,2024-10-15
9431800,27413,1008,Burial,Synthetic,2023-12-10
7465723,52607,1024,Recycling,Synthetic,2024-05-23
2353935,96191,1014,Shredding,Metal,2023-12-04
1567510,41327,1024,Burial,Leather,2024-03-23
3009303,64480,1008,Recycling,Synthetic,2024-07-04
2747167,74459,1023,Donation,Leather,2023-05-16
3926830,85981,1028,Burial,Paper,2023-02-08
8645426,74145,1008,Shredding,Leather,2024-01-09
5630775,19419,1023,Donation,Metal,2023-03-28
4057925,57401,1019,Donation,Metal,2023-07-04
1567560,41276,1019,Donation,Paper,2024-02-27
4975440,67354,1028,Incineration,Leather,2023-09-24
1829717,21016,1023,Recycling,Synthetic,2024-02-20
6417241,62941,1023,Burial,Paper,2023-12-03
5630812,23789,1008,Donation,Metal,2023-11-19
7465837,55654,1002,Incineration,Paper,2023-07-16
4189040,15265,1023,Repurposing,Paper,2023-10-02
6941555,79586,1014,Recycling,Leather,2023-10-09
4844408,99318,1024,Donation,Metal,2024-04-21
5761912,62543,1028,Burial,Paper,2024-12-06
9563005,83990,1002,Burial,Metal,2023-06-25
3926910,3068,1005,Recycling,Synthetic,2023-08-21
1698691,18264,1024,Donation,Leather,2024-05-30
1960836,8687,1002,Donation,Metal,2023-09-17
3402663,19948,1024,Incineration,Synthetic,2024-03-14
4058032,85951,1023,Shredding,Synthetic,2023-11-14
8252368,35533,1013,Burial,Synthetic,2023-02-02
9169876,43168,1019,Donation,Leather,2023-02-12
5499860,86678,1008,Shredding,Leather,2024-12-27
6941653,6844,1005,Shredding,Synthetic,2023-01-22
1567704,85433,1019,Incineration,Leather,2024-11-13
8907741,56616,1028,Shredding,Leather,2024-03-22
5237735,30017,1008,Incineration,Synthetic,2023-08-22
2747367,26413,1024,Incineration,Synthetic,2024-06-30
1436652,63026,1014,Recycling,Leather,2024-02-05
7072750,22923,1028,Donation,Paper,2024-10-07
3664885,42810,1019,Recycling,Leather,2024-07-01
1567740,24450,1023,Repurposing,Leather,2023-01-24
2223101,89290,1019,Incineration,Metal,2024-12-20
3271697,18228,1002,Shredding,Leather,2023-08-20
1305634,78892,1013,Burial,Leather,2023-08-26
8252466,41144,1019,Repurposing,Leather,2024-03-02
3927096,86111,1019,Recycling,Synthetic,2024-07-07
9694265,90989,1008,Incineration,Leather,2023-11-28
6417484,88364,1019,Donation,Leather,2024-01-31
9694286,64241,1019,Incineration,Metal,2024-02-05
9170005,41852,1005,Incineration,Paper,2024-05-09
4713560,78272,1019,Donation,Synthetic,2024-09-13
7072862,11193,1005,Recycling,Metal,2024-01-15
6679650,57474,1014,Recycling,Paper,2024-04-13
6810729,12423,1023,Recycling,Leather,2023-06-06
3271793,33387,1024,Incineration,Metal,2023-01-19
5631097,71136,1024,Shredding,Synthetic,2023-04-22
8645756,8936,1014,Shredding,Paper,2025-01-10
5368959,90349,1024,Incineration,Paper,2023-04-05
4844675,66650,1019,Donation,Synthetic,2023-08-30
3402887,17247,1028,Incineration,Leather,2024-08-06
6417547,31357,1002,Incineration,Leather,2023-03-02
8514705,57425,1019,Incineration,Leather,2024-05-20
9432220,65888,1005,Shredding,Metal,2024-07-07
3796127,30551,1014,Burial,Synthetic,2024-06-16
9825441,32200,1024,Incineration,Leather,2025-01-14
7728290,25459,1023,Shredding,Paper,2024-01-17
9694382,26345,1028,Shredding,Leather,2024-06-17
4713647,25475,1023,Recycling,Leather,2024-11-08
5369013,79070,1002,Burial,Metal,2023-03-25
4058297,55896,1014,Recycling,Leather,2023-03-07
6548671,22090,1028,Shredding,Paper,2024-08-01
4975809,44573,1005,Donation,Paper,2024-12-30
7990467,68328,1008,Repurposing,Synthetic,2024-10-26
4844744,84766,1002,Incineration,Synthetic,2024-10-10
4189384,15272,1019,Shredding,Metal,2024-10-06
8252618,45221,1024,Recycling,Leather,2024-10-02
4582605,68682,1008,Burial,Leather,2025-01-05
3665105,16534,1014,Recycling,Paper,2024-07-11
4582634,81700,1024,Recycling,Synthetic,2024-10-26
1699057,17387,1014,Donation,Synthetic,2024-02-24
4713717,4169,1005,Repurposing,Paper,2023-12-24
6810886,26628,1028,Donation,Leather,2024-05-11
5238046,85043,1028,Repurposing,Leather,2023-04-16
5893407,30394,1014,Incineration,Metal,2024-03-24
3403038,47877,1008,Donation,Synthetic,2024-10-15
9694511,9869,1008,Burial,Leather,2024-05-02
3927346,78719,1008,Repurposing,Synthetic,2023-03-08
5500211,54717,1014,Shredding,Metal,2023-08-23
4844856,65525,1002,Burial,Synthetic,2024-08-26
4320570,24988,1005,Donation,Metal,2023-08-28
6417726,80698,1008,Repurposing,Leather,2024-02-02
1436995,62358,1002,Burial,Synthetic,2024-04-13
7073097,72454,1028,Incineration,Paper,2023-09-27
3665232,14534,1024,Repurposing,Leather,2023-07-18
4975952,9952,1014,Burial,Synthetic,2023-09-23
4189526,35907,1008,Shredding,Metal,2024-01-08
6548828,55871,1024,Burial,Paper,2023-07-05
3009888,86915,1023,Shredding,Synthetic,2024-11-15
1174884,26698,1024,Incineration,Metal,2024-07-25
5369207,32745,1023,Repurposing,Metal,2023-12-08
6679934,75279,1024,Shredding,Paper,2023-07-08
2223489,76069,1013,Incineration,Paper,2024-09-29
1043843,7041,1002,Incineration,Metal,2023-07-13
7204234,52783,1019,Incineration,Synthetic,2023-02-23
3403151,31927,1013,Shredding,Paper,2024-11-23
5762452,47529,1002,Recycling,Leather,2023-02-03
5762456,34410,1023,Burial,Paper,2023-06-03
8646051,51811,1013,Burial,Paper,2023-12-10
7073205,3889,1008,Recycling,Synthetic,2024-08-17
5631431,37207,1002,Recycling,Paper,2023-06-04
5631439,13838,1002,Incineration,Synthetic,2023-03-26
1699282,24869,1023,Recycling,Synthetic,2024-04-12
1961429,58813,1013,Shredding,Synthetic,2023-12-24
3403230,3387,1028,Repurposing,Leather,2024-10-06
9432546,30308,1013,Burial,Paper,2024-02-07
6548964,27625,1028,Incineration,Leather,2023-03-17
8383973,83856,1023,Repurposing,Synthetic,2023-10-05
6811114,86035,1028,Recycling,Metal,2024-09-18
6286828,2166,1002,Donation,Leather,2024-08-25
9301492,70464,1023,Incineration,Synthetic,2023-01-27
4582903,64536,1013,Shredding,Metal,2024-03-26
5893624,43912,1023,Burial,Leather,2024-09-07
3927556,46735,1005,Shredding,Paper,2023-02-07
1043973,88643,1014,Recycling,Synthetic,2024-09-15
5631497,19659,1005,Shredding,Metal,2023-03-17
8515083,9306,1028,Recycling,Metal,2024-03-23
2747919,41159,1024,Recycling,Paper,2023-04-28
8515098,35,1008,Recycling,Synthetic,2023-05-11
6024731,90529,1024,Repurposing,Paper,2024-11-16
4582952,64018,1024,Incineration,Leather,2023-01-25
5631529,17942,1019,Incineration,Paper,2023-08-21
7073323,22849,1013,Burial,Synthetic,2024-11-25
5107253,40463,1023,Shredding,Leather,2024-03-13
4058690,5285,1002,Burial,Metal,2023-06-09
7990856,14348,1002,Shredding,Leather,2023-09-08
5369417,53528,1005,Donation,Synthetic,2023-10-20
2879051,41160,1028,Burial,Paper,2024-12-27
8777291,98891,1014,Repurposing,Paper,2023-08-19
9563736,88901,1013,Burial,Synthetic,2024-03-30
5500509,56063,1008,Shredding,Metal,2024-10-21
4845151,55231,1005,Donation,Leather,2024-05-05
3534433,46070,1008,Recycling,Synthetic,2023-08-12
3534434,63306,1005,Shredding,Metal,2023-10-21
8777322,60446,1019,Donation,Paper,2023-06-26
4976239,33646,1014,Incineration,Leather,2024-02-19
6680186,52749,1013,Burial,Leather,2023-04-18
3534463,55870,1028,Burial,Synthetic,2023-03-09
6942344,81767,1013,Burial,Metal,2024-10-11
5107340,55499,1014,Burial,Paper,2023-07-25
8515217,2214,1008,Incineration,Metal,2024-04-01
3403410,99552,1005,Recycling,Synthetic,2024-03-22
9039506,44166,1019,Donation,Metal,2023-04-29
9432726,95314,1014,Incineration,Paper,2024-04-22
2748055,87811,1013,Incineration,Paper,2023-02-22
7204504,63774,1019,Incineration,Paper,2023-02-19
2092710,88345,1005,Shredding,Synthetic,2023-05-13
8384167,30828,1024,Repurposing,Paper,2024-03-22
3665579,62472,1024,Repurposing,Paper,2024-07-03
9825978,13042,1024,Shredding,Synthetic,2023-07-08
2092734,133,1028,Repurposing,Synthetic,2024-09-09
4583109,637,1005,Burial,Paper,2024-06-21
8908490,65557,1008,Recycling,Metal,2024-07-14
7466700,2662,1019,Burial,Synthetic,2024-12-11
4452044,35329,1028,Shredding,Synthetic,2023-11-13
3272411,10614,1019,Incineration,Paper,2024-05-10
1699549,7634,1019,Shredding,Metal,2024-06-20
7728877,29800,1008,Donation,Synthetic,2023-11-20
3534580,91827,1014,Repurposing,Synthetic,2023-01-30
7991029,14955,1002,Incineration,Leather,2024-08-16
6287098,88359,1002,Shredding,Paper,2023-12-18
1961727,63938,1023,Recycling,Paper,2023-10-16
1699588,26866,1002,Recycling,Metal,2023-05-31
4714262,8719,1013,Incineration,Metal,2024-07-07
8384279,32534,1002,Incineration,Synthetic,2023-08-24
4452128,80918,1014,Recycling,Paper,2023-08-14
7597858,86014,1013,Incineration,Metal,2024-10-16
3534629,54952,1024,Shredding,Synthetic,2023-11-04
8515367,33346,1014,Incineration,Paper,2023-02-02
1044263,95255,1002,Incineration,Metal,2025-01-14
2879287,50921,1028,Shredding,Metal,2024-05-15
5500730,34664,1013,Incineration,Metal,2024-05-03
4058950,19857,1005,Recycling,Synthetic,2024-03-10
5238603,33669,1028,Shredding,Leather,2025-01-10
7204684,53216,1028,Recycling,Leather,2024-03-17
3272561,87844,1008,Burial,Leather,2023-06-09
7204739,31911,1014,Burial,Synthetic,2023-10-19
6811533,7662,1024,Incineration,Paper,2023-11-30
1044371,72924,1023,Repurposing,Paper,2023-12-12
8122260,55274,1019,Incineration,Metal,2023-02-09
6025111,80154,1014,Shredding,Leather,2024-10-01
5762967,11585,1002,Burial,Leather,2024-12-29
2224027,56353,1005,Recycling,Leather,2023-11-14
4714396,55922,1023,Recycling,Paper,2023-04-24
6156201,78227,1024,Burial,Leather,2024-02-07
6025129,78884,1013,Recycling,Metal,2024-11-24
2748330,87476,1013,Burial,Synthetic,2023-10-25
4845487,47639,1013,Burial,Leather,2023-02-25
9564081,18926,1013,Donation,Metal,2024-06-28
9695168,38882,1014,Repurposing,Paper,2024-06-11
9433035,60089,1013,Shredding,Leather,2024-06-06
1830859,25936,1013,Recycling,Paper,2023-11-11
